idCollect,accx,accy,accz,rmsx,rmsy,rmsz,temp,data,Gateway_idGateway,Place_idPlace,status
17271,0.43505859375,1.179443359375,0.443359375,0.1546630859375,0.3543701171875,0.978271484375,41.177058823529414,2019-06-15 23:48:58,1,1,0
17272,0.78369140625,0.909423828125,0.22314453125,0.1729736328125,0.2547607421875,1.0570068359375,41.177058823529414,2019-06-15 23:49:59,1,1,0
17273,0.591064453125,0.98046875,0.5380859375,0.1390380859375,0.3131103515625,0.9979248046875,41.16529411764706,2019-06-15 23:50:59,1,1,0
17274,0.661376953125,0.834228515625,0.39892578125,0.1865234375,0.2010498046875,1.0040283203125,41.12705882352941,2019-06-15 23:52:00,1,1,0
17275,0.672607421875,1.093017578125,0.431396484375,0.163818359375,0.309814453125,0.98779296875,41.11235294117647,2019-06-15 23:52:59,1,1,0
17276,0.658447265625,1.21923828125,0.37744140625,0.1796875,0.268310546875,0.9981689453125,41.08294117647059,2019-06-15 23:53:58,1,1,0
17277,0.763427734375,1.033203125,0.4345703125,0.232177734375,0.2322998046875,1.03369140625,41.10058823529412,2019-06-15 23:54:58,1,1,0
17278,0.755126953125,1.085205078125,0.449462890625,0.1824951171875,0.24462890625,1.0037841796875,41.071176470588235,2019-06-15 23:55:58,1,1,0
17279,0.455322265625,1.04052734375,0.4130859375,0.1279296875,0.309326171875,0.9593505859375,41.038823529411765,2019-06-15 23:57:58,1,1,0
17280,0.77392578125,0.62109375,0.377197265625,0.2060546875,0.2095947265625,0.97412109375,41.03,2019-06-15 23:58:59,1,1,0
17281,0.5478515625,0.78564453125,0.316162109375,0.170654296875,0.2373046875,0.9840087890625,41.04176470588236,2019-06-15 23:59:58,1,1,0
17282,0.639892578125,1.088134765625,0.595458984375,0.1944580078125,0.2509765625,0.986572265625,41.012352941176474,2019-06-16 00:00:58,1,1,0
17283,0.771484375,1.08837890625,0.553955078125,0.198486328125,0.314697265625,1.0228271484375,41.00941176470588,2019-06-16 00:01:59,1,1,0
17284,0.637939453125,1.252197265625,0.5205078125,0.1534423828125,0.2989501953125,0.98583984375,40.96235294117647,2019-06-16 00:02:58,1,1,0
17285,0.645263671875,1.185791015625,0.502685546875,0.1661376953125,0.29296875,0.954345703125,40.96235294117647,2019-06-16 00:03:58,1,1,0
17286,0.72119140625,1.1650390625,0.408203125,0.1947021484375,0.3038330078125,0.9332275390625,40.947647058823534,2019-06-16 00:04:58,1,1,0
17287,0.69287109375,0.903076171875,0.490966796875,0.172607421875,0.25439453125,1.026611328125,40.921176470588236,2019-06-16 00:05:58,1,1,0
17288,0.5537109375,1.111328125,0.435791015625,0.2022705078125,0.275146484375,1.000244140625,40.921176470588236,2019-06-16 00:06:58,1,1,0
17289,0.66748046875,0.91015625,0.419189453125,0.169677734375,0.2935791015625,0.9969482421875,40.91235294117647,2019-06-16 00:07:58,1,1,0
17290,0.693115234375,1.07275390625,0.517578125,0.16552734375,0.2860107421875,1.0089111328125,40.88294117647059,2019-06-16 00:09:59,1,1,0
17291,0.7919921875,1.16357421875,0.382568359375,0.2208251953125,0.3414306640625,1.01025390625,40.86529411764706,2019-06-16 00:11:00,1,1,0
17292,0.48486328125,1.1640625,0.62890625,0.1629638671875,0.2601318359375,0.9901123046875,40.868235294117646,2019-06-16 00:12:01,1,1,0
17293,0.9833984375,1.110107421875,0.50732421875,0.23388671875,0.2501220703125,1.02587890625,40.900588235294116,2019-06-16 00:13:01,1,1,0
17294,0.596923828125,1.160888671875,0.448486328125,0.1544189453125,0.298095703125,0.9947509765625,40.89176470588235,2019-06-16 00:13:59,1,1,0
17295,0.723388671875,1.04296875,0.5029296875,0.182373046875,0.2823486328125,1.000732421875,40.87705882352941,2019-06-16 00:14:59,1,1,0
17296,0.71533203125,0.781494140625,0.366943359375,0.172607421875,0.210205078125,1.0032958984375,40.86235294117647,2019-06-16 00:15:58,1,1,0
17297,0.951416015625,1.070068359375,0.438232421875,0.178466796875,0.3128662109375,0.99853515625,40.874117647058824,2019-06-16 00:17:00,1,1,0
17298,0.679443359375,0.943359375,0.47998046875,0.161376953125,0.285400390625,1.0057373046875,40.84764705882353,2019-06-16 00:18:02,1,1,0
17299,0.8642578125,1.120361328125,0.44677734375,0.205322265625,0.2813720703125,1.0146484375,40.86235294117647,2019-06-16 00:19:03,1,1,0
17300,0.84814453125,0.799072265625,0.5390625,0.21435546875,0.21923828125,1.007568359375,40.91823529411765,2019-06-16 00:21:00,1,1,0
17301,0.706787109375,0.828369140625,0.513916015625,0.17822265625,0.2271728515625,0.952880859375,40.953529411764706,2019-06-16 00:21:59,1,1,0
17302,0.601806640625,0.972900390625,0.38623046875,0.1702880859375,0.2850341796875,0.9669189453125,40.93882352941176,2019-06-16 00:23:01,1,1,0
17303,0.6630859375,1.31689453125,0.363525390625,0.18603515625,0.31787109375,0.9830322265625,40.974117647058826,2019-06-16 00:23:58,1,1,0
17304,0.739990234375,0.89404296875,0.281005859375,0.1722412109375,0.2491455078125,0.9736328125,40.96823529411765,2019-06-16 00:25:01,1,1,0
17305,0.553466796875,0.91357421875,0.3349609375,0.13916015625,0.2359619140625,0.9898681640625,41.00058823529412,2019-06-16 00:25:58,1,1,0
